edition,sport,event,athlete_id
1968 Summer Olympics,Athletics,"Discus Throw, Women",71053
1968 Summer Olympics,Athletics,"Javelin Throw, Women",64843
1968 Summer Olympics,Athletics,"Pentathlon, Women",71055
1972 Summer Olympics,Athletics,"100 metres, Men",72310
1972 Summer Olympics,Athletics,"200 metres, Men",72052
1972 Summer Olympics,Athletics,"400 metres, Men",72841
1972 Summer Olympics,Athletics,"800 metres, Men",72744
1972 Summer Olympics,Athletics,"1,500 metres, Men",74302
1972 Summer Olympics,Athletics,"5,000 metres, Men",69512
1972 Summer Olympics,Athletics,"10,000 metres, Men",67440
1972 Summer Olympics,Athletics,"Marathon, Men",67434
1972 Summer Olympics,Athletics,"110 metres Hurdles, Men",78554
1972 Summer Olympics,Athletics,"400 metres Hurdles, Men",69132
1972 Summer Olympics,Athletics,"3,000 metres Steeplechase, Men",67627
1972 Summer Olympics,Athletics,"20 kilometres Race Walk, Men",69862
1972 Summer Olympics,Athletics,"50 kilometres Race Walk, Men",79230
1972 Summer Olympics,Athletics,"4 × 100 metres Relay, Men",70214
1972 Summer Olympics,Athletics,"4 × 400 metres Relay, Men",68269
1972 Summer Olympics,Athletics,"High Jump, Men",79100
1972 Summer Olympics,Athletics,"Pole Vault, Men",78614
1972 Summer Olympics,Athletics,"Long Jump, Men",78961
1972 Summer Olympics,Athletics,"Triple Jump, Men",65613
1972 Summer Olympics,Athletics,"Shot Put, Men",69763
1972 Summer Olympics,Athletics,"Discus Throw, Men",76088
1972 Summer Olympics,Athletics,"Hammer Throw, Men",77487
1972 Summer Olympics,Athletics,"Javelin Throw, Men",78999
1972 Summer Olympics,Athletics,"Decathlon, Men",74748
1972 Summer Olympics,Athletics,"100 metres, Women",66718
1972 Summer Olympics,Athletics,"200 metres, Women",74618
1972 Summer Olympics,Athletics,"400 metres, Women",77854
1972 Summer Olympics,Athletics,"800 metres, Women",69673
1972 Summer Olympics,Athletics,"1,500 metres, Women",71798
1972 Summer Olympics,Athletics,"100 metres Hurdles, Women",69722
1972 Summer Olympics,Athletics,"4 × 100 metres Relay, Women",66751
1972 Summer Olympics,Athletics,"4 × 400 metres Relay, Women",70094
1972 Summer Olympics,Athletics,"High Jump, Women",64839
1972 Summer Olympics,Athletics,"Long Jump, Women",76555
1972 Summer Olympics,Athletics,"Shot Put, Women",65653
1972 Summer Olympics,Athletics,"Discus Throw, Women",65679
1972 Summer Olympics,Athletics,"Javelin Throw, Women",77962
1972 Summer Olympics,Athletics,"Pentathlon, Women",69716
1976 Summer Olympics,Athletics,"100 metres, Men",77390
1976 Summer Olympics,Athletics,"200 metres, Men",78379
1976 Summer Olympics,Athletics,"400 metres, Men",78417
1976 Summer Olympics,Athletics,"800 metres, Men",79208
1976 Summer Olympics,Athletics,"1,500 metres, Men",70583
1976 Summer Olympics,Athletics,"5,000 metres, Men",70289
1976 Summer Olympics,Athletics,"10,000 metres, Men",69059
1976 Summer Olympics,Athletics,"Marathon, Men",65239
1976 Summer Olympics,Athletics,"110 metres Hurdles, Men",78295
1976 Summer Olympics,Athletics,"400 metres Hurdles, Men",77435
1976 Summer Olympics,Athletics,"3,000 metres Steeplechase, Men",69754
1976 Summer Olympics,Athletics,"20 kilometres Race Walk, Men",69782
1976 Summer Olympics,Athletics,"4 × 100 metres Relay, Men",77593
1976 Summer Olympics,Athletics,"4 × 400 metres Relay, Men",70359
1976 Summer Olympics,Athletics,"High Jump, Men",79100
1976 Summer Olympics,Athletics,"Pole Vault, Men",78956
1976 Summer Olympics,Athletics,"Long Jump, Men",69911
1976 Summer Olympics,Athletics,"Triple Jump, Men",65567
1976 Summer Olympics,Athletics,"Shot Put, Men",77373
1976 Summer Olympics,Athletics,"Discus Throw, Men",78913
1976 Summer Olympics,Athletics,"Hammer Throw, Men",77389
1976 Summer Olympics,Athletics,"Javelin Throw, Men",75203
1976 Summer Olympics,Athletics,"Decathlon, Men",77363
1976 Summer Olympics,Athletics,"100 metres, Women",70002
1976 Summer Olympics,Athletics,"200 metres, Women",69705
1976 Summer Olympics,Athletics,"400 metres, Women",69741
1976 Summer Olympics,Athletics,"800 metres, Women",69725
1976 Summer Olympics,Athletics,"1,500 metres, Women",69681
1976 Summer Olympics,Athletics,"100 metres Hurdles, Women",77247
1976 Summer Olympics,Athletics,"4 × 100 metres Relay, Women",77161
1976 Summer Olympics,Athletics,"4 × 400 metres Relay, Women",77193
1976 Summer Olympics,Athletics,"High Jump, Women",65648
1976 Summer Olympics,Athletics,"Long Jump, Women",77145
1976 Summer Olympics,Athletics,"Shot Put, Women",76546
1976 Summer Olympics,Athletics,"Discus Throw, Women",69671
1976 Summer Olympics,Athletics,"Javelin Throw, Women",77962
1976 Summer Olympics,Athletics,"Pentathlon, Women",69716
1980 Summer Olympics,Athletics,"100 metres, Men",65761
1980 Summer Olympics,Athletics,"200 metres, Men",72322
1980 Summer Olympics,Athletics,"400 metres, Men",69872
1980 Summer Olympics,Athletics,"800 metres, Men",77488
1980 Summer Olympics,Athletics,"1,500 metres, Men",69364
1980 Summer Olympics,Athletics,"5,000 metres, Men",67716
1980 Summer Olympics,Athletics,"10,000 metres, Men",67411
1980 Summer Olympics,Athletics,"Marathon, Men",77420
1980 Summer Olympics,Athletics,"110 metres Hurdles, Men",77608
1980 Summer Olympics,Athletics,"400 metres Hurdles, Men",69356
1980 Summer Olympics,Athletics,"3,000 metres Steeplechase, Men",67431
1980 Summer Olympics,Athletics,"20 kilometres Race Walk, Men",69917
1980 Summer Olympics,Athletics,"50 kilometres Race Walk, Men",77464
1980 Summer Olympics,Athletics,"4 × 100 metres Relay, Men",68036
1980 Summer Olympics,Athletics,"4 × 400 metres Relay, Men",923674
1980 Summer Olympics,Athletics,"High Jump, Men",69780
1980 Summer Olympics,Athletics,"Long Jump, Men",77593
1980 Summer Olympics,Athletics,"Triple Jump, Men",65567
1980 Summer Olympics,Athletics,"Shot Put, Men",70157
1980 Summer Olympics,Athletics,"Discus Throw, Men",66772
1980 Summer Olympics,Athletics,"Hammer Throw, Men",67355
1980 Summer Olympics,Athletics,"Javelin Throw, Men",69794
1980 Summer Olympics,Athletics,"Decathlon, Men",77720
1980 Summer Olympics,Athletics,"100 metres, Women",69632
1980 Summer Olympics,Athletics,"200 metres, Women",72229
1980 Summer Olympics,Athletics,"400 metres, Women",69642
1980 Summer Olympics,Athletics,"800 metres, Women",77287
1980 Summer Olympics,Athletics,"1,500 metres, Women",77266
1980 Summer Olympics,Athletics,"100 metres Hurdles, Women",74628
1980 Summer Olympics,Athletics,"4 × 100 metres Relay, Women",68661
1980 Summer Olympics,Athletics,"4 × 400 metres Relay, Women",68610
1980 Summer Olympics,Athletics,"High Jump, Women",69680
1980 Summer Olympics,Athletics,"Long Jump, Women",77313
1980 Summer Olympics,Athletics,"Shot Put, Women",69649
1980 Summer Olympics,Athletics,"Discus Throw, Women",77248
1980 Summer Olympics,Athletics,"Javelin Throw, Women",69674
1980 Summer Olympics,Athletics,"Pentathlon, Women",77242
1984 Summer Olympics,Athletics,"100 metres, Men",66108
1984 Summer Olympics,Athletics,"200 metres, Men",78601
1984 Summer Olympics,Athletics,"400 metres, Men",78766
1984 Summer Olympics,Athletics,"800 metres, Men",78623
1984 Summer Olympics,Athletics,"1,500 metres, Men",67143
1984 Summer Olympics,Athletics,"5,000 metres, Men",74953
1984 Summer Olympics,Athletics,"10,000 metres, Men",72812
1984 Summer Olympics,Athletics,"Marathon, Men",69499
1984 Summer Olympics,Athletics,"110 metres Hurdles, Men",67549
1984 Summer Olympics,Athletics,"400 metres Hurdles, Men",70489
1984 Summer Olympics,Athletics,"3,000 metres Steeplechase, Men",78323
1984 Summer Olympics,Athletics,"20 kilometres Race Walk, Men",71936
1984 Summer Olympics,Athletics,"50 kilometres Race Walk, Men",71854
1984 Summer Olympics,Athletics,"4 × 100 metres Relay, Men",66147
1984 Summer Olympics,Athletics,"4 × 400 metres Relay, Men",74068
1984 Summer Olympics,Athletics,"High Jump, Men",66558
1984 Summer Olympics,Athletics,"Pole Vault, Men",78097
1984 Summer Olympics,Athletics,"Pole Vault, Men",68553
1984 Summer Olympics,Athletics,"Long Jump, Men",71959
1984 Summer Olympics,Athletics,"Triple Jump, Men",68974
1984 Summer Olympics,Athletics,"Shot Put, Men",78683
1984 Summer Olympics,Athletics,"Discus Throw, Men",78913
1984 Summer Olympics,Athletics,"Hammer Throw, Men",70448
1984 Summer Olympics,Athletics,"Javelin Throw, Men",76123
1984 Summer Olympics,Athletics,"Decathlon, Men",70588
1984 Summer Olympics,Athletics,"100 metres, Women",72229
1984 Summer Olympics,Athletics,"200 metres, Women",72229
1984 Summer Olympics,Athletics,"400 metres, Women",68781
1984 Summer Olympics,Athletics,"800 metres, Women",75128
1984 Summer Olympics,Athletics,"1,500 metres, Women",75145
1984 Summer Olympics,Athletics,"3,000 metres, Women",65940
1984 Summer Olympics,Athletics,"Marathon, Women",74902
1984 Summer Olympics,Athletics,"100 metres Hurdles, Women",67913
1984 Summer Olympics,Athletics,"100 metres Hurdles, Women",77992
1984 Summer Olympics,Athletics,"400 metres Hurdles, Women",75106
1984 Summer Olympics,Athletics,"4 × 100 metres Relay, Women",68781
1984 Summer Olympics,Athletics,"4 × 400 metres Relay, Women",70103
1984 Summer Olympics,Athletics,"High Jump, Women",77871
1984 Summer Olympics,Athletics,"Long Jump, Women",68675
1984 Summer Olympics,Athletics,"Shot Put, Women",64558
1984 Summer Olympics,Athletics,"Discus Throw, Women",75119
1984 Summer Olympics,Athletics,"Javelin Throw, Women",68811
1984 Summer Olympics,Athletics,"Heptathlon, Women",69976
1988 Summer Olympics,Athletics,"100 metres, Men",79052
1988 Summer Olympics,Athletics,"200 metres, Men",65548
1988 Summer Olympics,Athletics,"400 metres, Men",78381
1988 Summer Olympics,Athletics,"800 metres, Men",73302
1988 Summer Olympics,Athletics,"1,500 metres, Men",70282
1988 Summer Olympics,Athletics,"5,000 metres, Men",69820
1988 Summer Olympics,Athletics,"10,000 metres, Men",72770
1988 Summer Olympics,Athletics,"Marathon, Men",67022
1988 Summer Olympics,Athletics,"110 metres Hurdles, Men",78190
1988 Summer Olympics,Athletics,"400 metres Hurdles, Men",78816
1988 Summer Olympics,Athletics,"3,000 metres Steeplechase, Men",69451
1988 Summer Olympics,Athletics,"20 kilometres Race Walk, Men",71936
1988 Summer Olympics,Athletics,"50 kilometres Race Walk, Men",70240
1988 Summer Olympics,Athletics,"4 × 100 metres Relay, Men",68340
1988 Summer Olympics,Athletics,"4 × 400 metres Relay, Men",70277
1988 Summer Olympics,Athletics,"High Jump, Men",77603
1988 Summer Olympics,Athletics,"High Jump, Men",76381
1988 Summer Olympics,Athletics,"Pole Vault, Men",77471
1988 Summer Olympics,Athletics,"Long Jump, Men",78834
1988 Summer Olympics,Athletics,"Triple Jump, Men",77508
1988 Summer Olympics,Athletics,"Shot Put, Men",75818
1988 Summer Olympics,Athletics,"Discus Throw, Men",70196
1988 Summer Olympics,Athletics,"Hammer Throw, Men",67355
1988 Summer Olympics,Athletics,"Javelin Throw, Men",67787
1988 Summer Olympics,Athletics,"Decathlon, Men",66256
1988 Summer Olympics,Athletics,"100 metres, Women",69965
1988 Summer Olympics,Athletics,"200 metres, Women",69965
1988 Summer Olympics,Athletics,"400 metres, Women",77267
1988 Summer Olympics,Athletics,"800 metres, Women",77838
1988 Summer Olympics,Athletics,"1,500 metres, Women",77299
1988 Summer Olympics,Athletics,"3,000 metres, Women",68738
1988 Summer Olympics,Athletics,"10,000 metres, Women",77312
1988 Summer Olympics,Athletics,"Marathon, Women",69971
1988 Summer Olympics,Athletics,"100 metres Hurdles, Women",70085
1988 Summer Olympics,Athletics,"400 metres Hurdles, Women",69654
1988 Summer Olympics,Athletics,"4 × 100 metres Relay, Women",69920
1988 Summer Olympics,Athletics,"4 × 400 metres Relay, Women",69644
1988 Summer Olympics,Athletics,"High Jump, Women",77173
1988 Summer Olympics,Athletics,"Long Jump, Women",77178
1988 Summer Olympics,Athletics,"Shot Put, Women",66443
1988 Summer Olympics,Athletics,"Discus Throw, Women",65651
1988 Summer Olympics,Athletics,"Javelin Throw, Women",69682
1988 Summer Olympics,Athletics,"Heptathlon, Women",69635
1992 Summer Olympics,Athletics,"100 metres, Men",78798
1992 Summer Olympics,Athletics,"200 metres, Men",78088
1992 Summer Olympics,Athletics,"400 metres, Men",72783
1992 Summer Olympics,Athletics,"800 metres, Men",78474
1992 Summer Olympics,Athletics,"1,500 metres, Men",75091
1992 Summer Olympics,Athletics,"5,000 metres, Men",67385
1992 Summer Olympics,Athletics,"10,000 metres, Men",67378
1992 Summer Olympics,Athletics,"Marathon, Men",70231
1992 Summer Olympics,Athletics,"110 metres Hurdles, Men",78897
1992 Summer Olympics,Athletics,"400 metres Hurdles, Men",68833
1992 Summer Olympics,Athletics,"3,000 metres Steeplechase, Men",72813
1992 Summer Olympics,Athletics,"20 kilometres Race Walk, Men",71939
1992 Summer Olympics,Athletics,"50 kilometres Race Walk, Men",70577
1992 Summer Olympics,Athletics,"4 × 100 metres Relay, Men",66757
1992 Summer Olympics,Athletics,"4 × 400 metres Relay, Men",69421
1992 Summer Olympics,Athletics,"High Jump, Men",78260
1992 Summer Olympics,Athletics,"High Jump, Men",74812
1992 Summer Olympics,Athletics,"High Jump, Men",64675
1992 Summer Olympics,Athletics,"Pole Vault, Men",67212
1992 Summer Olympics,Athletics,"Long Jump, Men",78478
1992 Summer Olympics,Athletics,"Triple Jump, Men",65031
1992 Summer Olympics,Athletics,"Shot Put, Men",77538
1992 Summer Olympics,Athletics,"Discus Throw, Men",66817
1992 Summer Olympics,Athletics,"Hammer Throw, Men",77577
1992 Summer Olympics,Athletics,"Javelin Throw, Men",68853
1992 Summer Olympics,Athletics,"Decathlon, Men",78612
1992 Summer Olympics,Athletics,"100 metres, Women",75379
1992 Summer Olympics,Athletics,"200 metres, Women",72229
1992 Summer Olympics,Athletics,"400 metres, Women",66642
1992 Summer Olympics,Athletics,"800 metres, Women",66746
1992 Summer Olympics,Athletics,"1,500 metres, Women",66453
1992 Summer Olympics,Athletics,"3,000 metres, Women",65829
1992 Summer Olympics,Athletics,"10,000 metres, Women",77878
1992 Summer Olympics,Athletics,"Marathon, Women",74278
1992 Summer Olympics,Athletics,"100 metres Hurdles, Women",65660
1992 Summer Olympics,Athletics,"400 metres Hurdles, Women",77996
1992 Summer Olympics,Athletics,"10 kilometres Race Walk, Women",66445
1992 Summer Olympics,Athletics,"4 × 100 metres Relay, Women",73957
1992 Summer Olympics,Athletics,"4 × 400 metres Relay, Women",68787
1992 Summer Olympics,Athletics,"High Jump, Women",66745
1992 Summer Olympics,Athletics,"Long Jump, Women",77882
1992 Summer Olympics,Athletics,"Shot Put, Women",70066
1992 Summer Olympics,Athletics,"Discus Throw, Women",64500
1992 Summer Olympics,Athletics,"Javelin Throw, Women",69981
1992 Summer Olympics,Athletics,"Heptathlon, Women",69958
1996 Summer Olympics,Athletics,"100 metres, Men",76907
1996 Summer Olympics,Athletics,"200 metres, Men",76907
1996 Summer Olympics,Athletics,"400 metres, Men",77072
1996 Summer Olympics,Athletics,"800 metres, Men",72828
1996 Summer Olympics,Athletics,"1,500 metres, Men",72775
1996 Summer Olympics,Athletics,"5,000 metres, Men",73312
1996 Summer Olympics,Athletics,"10,000 metres, Men",73328
1996 Summer Olympics,Athletics,"Marathon, Men",72856
1996 Summer Olympics,Athletics,"110 metres Hurdles, Men",70509
1996 Summer Olympics,Athletics,"400 metres Hurdles, Men",78296
1996 Summer Olympics,Athletics,"3,000 metres Steeplechase, Men",72014
1996 Summer Olympics,Athletics,"20 kilometres Race Walk, Men",73578
1996 Summer Olympics,Athletics,"50 kilometres Race Walk, Men",67256
1996 Summer Olympics,Athletics,"4 × 100 metres Relay, Men",65624
1996 Summer Olympics,Athletics,"4 × 400 metres Relay, Men",72304
1996 Summer Olympics,Athletics,"High Jump, Men",69492
1996 Summer Olympics,Athletics,"Pole Vault, Men",70546
1996 Summer Olympics,Athletics,"Long Jump, Men",78478
1996 Summer Olympics,Athletics,"Triple Jump, Men",66825
1996 Summer Olympics,Athletics,"Shot Put, Men",77121
1996 Summer Olympics,Athletics,"Discus Throw, Men",65427
1996 Summer Olympics,Athletics,"Hammer Throw, Men",77131
1996 Summer Olympics,Athletics,"Javelin Throw, Men",67787
1996 Summer Olympics,Athletics,"Decathlon, Men",66865
1996 Summer Olympics,Athletics,"100 metres, Women",77990
1996 Summer Olympics,Athletics,"200 metres, Women",73968
1996 Summer Olympics,Athletics,"400 metres, Women",73964
1996 Summer Olympics,Athletics,"800 metres, Women",73626
1996 Summer Olympics,Athletics,"1,500 metres, Women",64846
1996 Summer Olympics,Athletics,"5,000 metres, Women",71749
1996 Summer Olympics,Athletics,"10,000 metres, Women",67374
1996 Summer Olympics,Athletics,"Marathon, Women",72353
1996 Summer Olympics,Athletics,"100 metres Hurdles, Women",67893
1996 Summer Olympics,Athletics,"400 metres Hurdles, Women",77778
1996 Summer Olympics,Athletics,"10 kilometres Race Walk, Women",66464
1996 Summer Olympics,Athletics,"4 × 100 metres Relay, Women",72229
1996 Summer Olympics,Athletics,"4 × 400 metres Relay, Women",70026
1996 Summer Olympics,Athletics,"High Jump, Women",77099
1996 Summer Olympics,Athletics,"Long Jump, Women",77882
1996 Summer Olympics,Athletics,"Triple Jump, Women",76550
1996 Summer Olympics,Athletics,"Shot Put, Women",75366
1996 Summer Olympics,Athletics,"Discus Throw, Women",65418
1996 Summer Olympics,Athletics,"Javelin Throw, Women",74086
1996 Summer Olympics,Athletics,"Heptathlon, Women",68708
2000 Summer Olympics,Athletics,"100 metres, Men",65090
2000 Summer Olympics,Athletics,"200 metres, Men",76907
2000 Summer Olympics,Athletics,"400 metres, Men",72291
2000 Summer Olympics,Athletics,"800 metres, Men",83225
2000 Summer Olympics,Athletics,"1,500 metres, Men",88169
2000 Summer Olympics,Athletics,"5,000 metres, Men",73336
2000 Summer Olympics,Athletics,"10,000 metres, Men",67419
2000 Summer Olympics,Athletics,"Marathon, Men",86843
2000 Summer Olympics,Athletics,"110 metres Hurdles, Men",78276
2000 Summer Olympics,Athletics,"400 metres Hurdles, Men",75276
2000 Summer Olympics,Athletics,"3,000 metres Steeplechase, Men",88261
2000 Summer Olympics,Athletics,"20 kilometres Race Walk, Men",77348
2000 Summer Olympics,Athletics,"50 kilometres Race Walk, Men",73574
2000 Summer Olympics,Athletics,"4 × 100 metres Relay, Men",83473
2000 Summer Olympics,Athletics,"4 × 400 metres Relay, Men",65021
2000 Summer Olympics,Athletics,"High Jump, Men",83218
2000 Summer Olympics,Athletics,"Pole Vault, Men",77681
2000 Summer Olympics,Athletics,"Long Jump, Men",89083
2000 Summer Olympics,Athletics,"Triple Jump, Men",88459
2000 Summer Olympics,Athletics,"Shot Put, Men",78457
